1,1,1,1,0,MZ,MZCER046,D_0_C_0_L_0_W1,1,KERO1001,KENY000557,2010060,2010074,2010081,2010181,2010231,2010231,-99,10890,4222,4222,6772,4870,0.2667,1583,51.6,0.388,2,0,0,971,919,363,556,14,185,105,2,0,0,113,17,61,93,46,-99,-99,-99,-99,-99,-99,-99,-99,0,29010,29010,0,0,290238,290238,12,13.3,30,-99,4.7,5.1,11.6,-99,-99,96.4,-99,37.4,157,26.7,15.4,22.3,13.5,380,905.2,821,459.3,362.8
2,2,1,1,0,MZ,MZCER046,D_0_C_0_L_0_W2,1,KERO0901,KENY000557,2009060,2009074,2009081,2009181,2009231,2009231,-99,7418,1177,1177,6356,1387,0.1289,913,32.5,0.159,2.4,0,0,310,513,280,233,0,0,49,2,0,0,84,0,70,63,13,-99,-99,-99,-99,-99,-99,-99,-99,0,29051,29051,0,0,290930,290930,25,15.1,26.5,-99,4,2.4,4.2,-99,-99,88.3,-99,14,157,26.7,15.4,22.3,13.5,380,296.5,492.7,213.1,279.9
3,3,1,1,0,MZ,MZCER046,D_0_C_0_L_0_W3,1,KERO0801,KENY000557,2008061,2008075,2008082,2008181,2008232,2008232,-99,5399,818,818,4684,880,0.0977,837,30.4,0.151,2.1,0,0,135,340,209,130,0,0,47,2,0,0,67,0,76,49,9,-99,-99,-99,-99,-99,-99,-99,-99,0,29061,29061,0,0,291077,291077,40.6,16.7,25.8,-99,6.1,2.5,3.9,-99,-99,80.6,-99,12.2,157,26.7,15.4,22.3,13.5,380,133.1,323.5,114.4,209.2
4,4,1,1,0,MZ,MZCER046,D_25_C_0_L_0_W1,1,KERO1001,KENY000557,2010060,2010074,2010081,2010181,2010231,2010231,-99,11363,4299,4299,7177,4960,0.2788,1542,50.2,0.378,2.2,0,0,971,915,382,533,15,187,106,2,11,0,120,17,62,94,45,-99,-99,-99,-99,-99,-99,-99,-99,0,29011,29011,0,0,290284,290284,12.6,13.9,29.8,-99,4.7,5.3,11.3,-99,1033,94.7,390.8,35.8,157,26.7,15.4,22.3,13.5,380,905.2,817.6,436.8,381.9
5,5,1,1,0,MZ,MZCER046,D_25_C_0_L_0_W2,1,KERO0901,KENY000557,2009060,2009074,2009081,2009181,2009231,2009231,-99,8245,1250,1250,7124,1502,0.1363,917,32.7,0.152,2.8,0,0,310,511,302,209,0,0,51,2,11,0,95,0,70,69,14,-99,-99,-99,-99,-99,-99,-99,-99,0,29051,29051,0,0,290987,290987,27.8,16.8,27.3,-99,4.2,2.5,4.1,-99,749.6,86.8,113.6,13.2,157,26.7,15.4,22.3,13.5,380,296.5,490.4,189.1,301.6
6,6,1,1,0,MZ,MZCER046,D_25_C_0_L_0_W3,1,KERO0801,KENY000557,2008061,2008075,2008082,2008181,2008232,2008232,-99,5890,825,825,5179,890,0.0894,923,33.5,0.14,2.6,0,0,135,340,221,119,0,0,47,2,11,0,76,0,76,54,10,-99,-99,-99,-99,-99,-99,-99,-99,0,29063,29063,0,0,291185,291185,44.3,18.2,26.7,-99,6.2,2.5,3.7,-99,535.5,77.5,75,10.9,157,26.7,15.4,22.3,13.5,380,133.1,323.9,103.3,220.6
7,7,1,1,0,MZ,MZCER046,D_50_C_0_L_0_W1,1,KERO1001,KENY000557,2010060,2010074,2010081,2010181,2010231,2010231,-99,12351,4584,4584,7892,5305,0.2968,1544,49.9,0.371,2.6,0,0,971,913,406,507,15,189,107,2,22,0,129,18,62,100,47,-99,-99,-99,-99,-99,-99,-99,-99,0,29013,29013,0,0,290325,290325,13.6,15.2,30.5,-99,5.1,5.6,11.3,-99,561.4,95.7,208.4,35.5,157,26.7,15.4,22.3,13.5,380,905.2,814.9,410.5,405.6
8,8,1,1,0,MZ,MZCER046,D_50_C_0_L_0_W2,1,KERO0901,KENY000557,2009060,2009074,2009081,2009181,2009231,2009231,-99,8832,1252,1252,7722,1472,0.1385,904,32.4,0.142,3.3,0,0,310,512,306,206,0,0,50,2,22,0,104,0,70,75,14,-99,-99,-99,-99,-99,-99,-99,-99,0,29054,29054,0,0,291069,291069,29.8,18,28.8,-99,4.2,2.5,4.1,-99,401.5,84.9,56.9,12,157,26.7,15.4,22.3,13.5,380,296.5,491.6,185.6,306.3
9,9,1,1,0,MZ,MZCER046,D_50_C_0_L_0_W3,1,KERO0801,KENY000557,2008061,2008075,2008082,2008181,2008232,2008232,-99,6636,915,915,5848,986,0.0969,945,34.3,0.138,3.1,0,0,135,340,230,110,0,0,47,2,22,0,87,0,76,61,11,-99,-99,-99,-99,-99,-99,-99,-99,0,29065,29065,0,0,291248,291248,49.9,20.5,28.8,-99,6.9,2.8,4,-99,301.6,76.3,41.6,10.5,157,26.7,15.4,22.3,13.5,380,133.1,323.7,93.7,230.1
10,10,1,1,0,MZ,MZCER046,D_75_C_0_L_0_W1,1,KERO1001,KENY000557,2010060,2010074,2010081,2010181,2010231,2010231,-99,13456,4946,4946,8647,5745,0.3139,1576,50.5,0.368,3.1,0,0,971,909,426,484,15,190,109,2,33,0,139,18,62,106,50,-99,-99,-99,-99,-99,-99,-99,-99,0,29014,29014,0,0,290349,290349,14.9,16.6,31.6,-99,5.5,6.1,11.6,-99,407.7,96.8,149.9,35.6,157,26.7,15.4,22.3,13.5,380,905.2,811.8,387.2,425.9
